CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,Mark
-0.06317121,-0.05916456,-0.30278635,0.14198083,-0.16354041,-0.22378461,-0.4717522,-0.4938823,-0.04623167,0.04378436,0.05760852,-0.33883467,-0.31057799,-0.21271795,-0.01387397,-0.36741799,-0.48881578,-0.31219712,-0.09650517,0.03830383,-0.01193643,-0.08923444,-0.31680596,-0.14069308,-0.15901302,-0.13123378,-0.6371938,-0.42400098,-0.03347476,0.09993142,0.1377787,0.26782873,-0.02051953,-0.10960398,0.12138367,0.05569171,0.08281201,-0.69339508,0.01412647,0.06402543,0.17799701,0.10662358,0.25128329,0.12849407,0.02424101,0.20096247,0.22293064,0.04109,-0.04582015,0.12153792,0.2258905,0.15436628,PASSTHOUGHT
-0.06287505,-0.0596246,-0.30219811,0.14224277,-0.16341048,-0.22334468,-0.4723658,-0.49252141,-0.0465436,0.04581622,0.06241743,-0.33956933,-0.30942905,-0.2123061,-0.01376097,-0.36511728,-0.48803869,-0.31073463,-0.09305785,0.03766262,-0.00989275,-0.09123727,-0.31863993,-0.14079493,-0.15766418,-0.12942606,-0.63663608,-0.42305729,-0.03127143,0.09733005,0.13554129,0.26609552,-0.02350142,-0.11126342,0.12182462,0.05746726,0.08408688,-0.69267917,0.01547921,0.06317749,0.17443742,0.10360809,0.25056854,0.1248782,0.02504094,0.20294954,0.22416466,0.0427528,-0.0419482,0.12406606,0.22347349,0.15128413,PASSTHOUGHT
-0.06256751,-0.06013373,-0.30159569,0.14250495,-0.16326262,-0.22304535,-0.47297946,-0.49073339,-0.04679422,0.04761571,0.06706136,-0.34031814,-0.30818978,-0.21217188,-0.01388427,-0.36304393,-0.48726198,-0.30937985,-0.0898449,0.03711752,-0.00802464,-0.09325796,-0.32044041,-0.14108597,-0.15653487,-0.12783328,-0.6360786,-0.42211416,-0.02933012,0.09497102,0.13355084,0.26434034,-0.02643503,-0.11300886,0.12217779,0.05899367,0.08518117,-0.69196355,0.01657381,0.06218115,0.17120728,0.10079687,0.24985848,0.12133864,0.02573024,0.20478559,0.22520189,0.0442123,-0.03824976,0.1262462,0.2209802,0.14839789,PASSTHOUGHT
-0.06224649,-0.06069044,-0.30096281,0.14277948,-0.16309077,-0.222932,-0.47361141,-0.48852491,-0.04699573,0.04914482,0.07147796,-0.34109116,-0.30686778,-0.21237938,-0.0143008,-0.36132342,-0.4864856,-0.30819663,-0.08690058,0.03668002,-0.00637958,-0.09533124,-0.32220641,-0.1416157,-0.15573505,-0.12654366,-0.63552129,-0.42117155,-0.02772996,0.09285516,0.13180682,0.26252565,-0.02931335,-0.11486094,0.12234709,0.06016258,0.08600249,-0.69124824,0.01731007,0.06099787,0.16833413,0.09819398,0.24914844,0.11788833,0.02623416,0.2063611,0.22595395,0.04539113,-0.03487714,0.12800048,0.2184149,0.14572451,PASSTHOUGHT
-0.0619098,-0.06129208,-0.30028543,0.14307739,-0.16289064,-0.22304262,-0.47428185,-0.48592877,-0.04715804,0.05037612,0.07561794,-0.34189764,-0.30547619,-0.21297587,-0.01506074,-0.36006731,-0.48570961,-0.30724278,-0.08424772,0.03635928,-0.00499722,-0.09749036,-0.32394114,-0.14242281,-0.15536137,-0.12563431,-0.63496417,-0.42022946,-0.02653809,0.09097482,0.13030227,0.26062208,-0.03213124,-0.11683673,0.12224557,0.06087643,0.08646586,-0.69053328,0.01759514,0.05959539,0.16583167,0.09579504,0.24843371,0.11453549,0.02648116,0.20757347,0.22634122,0.04621972,-0.03198008,0.12926276,0.21578094,0.14327431,PASSTHOUGHT
-0.06155623,-0.06193418,-0.29955113,0.14340793,-0.1626593,-0.22340624,-0.47501144,-0.48299229,-0.04729021,0.05128773,0.07944228,-0.34274423,-0.30403388,-0.21399291,-0.01620615,-0.35936823,-0.48493397,-0.30656952,-0.08189844,0.03615963,-0.00391692,-0.09977046,-0.32565111,-0.14353482,-0.15549639,-0.12517014,-0.63440722,-0.41928789,-0.02581033,0.08931079,0.129017,0.25859481,-0.03488911,-0.11895213,0.12179565,0.06104945,0.08649912,-0.68981856,0.01734127,0.05794441,0.16369674,0.09358188,0.24770471,0.11127809,0.02639738,0.20832577,0.22629663,0.0466368,-0.02971091,0.12997444,0.21307778,0.14104752,PASSTHOUGHT
-0.06118234,-0.06260986,-0.29875004,0.1437812,-0.16239342,-0.22404055,-0.47581747,-0.47977296,-0.04739733,0.05187571,0.0829317,-0.3436341,-0.30255979,-0.21544077,-0.01776662,-0.35929513,-0.48415872,-0.30621344,-0.07985031,0.03608488,-0.00316184,-0.10220012,-0.32734442,-0.14496316,-0.15619884,-0.12519638,-0.63385051,-0.41834688,-0.02558066,0.08783907,0.12792827,0.25641763,-0.03758866,-0.12121511,0.12093916,0.06062087,0.08604941,-0.6891042,0.01648184,0.0560273,0.16191342,0.09153037,0.24695444,0.10811126,0.02592492,0.20854343,0.2257745,0.04660104,-0.02819575,0.13009726,0.21030504,0.13903767,PASSTHOUGHT
-0.06077946,-0.06330954,-0.2978664,0.14421381,-0.16208625,-0.22494921,-0.47670594,-0.47632876,-0.04747617,0.05214996,0.08608694,-0.34456494,-0.30107114,-0.21731025,-0.01975351,-0.35988945,-0.4833838,-0.30619222,-0.07808834,0.03613655,-0.00274525,-0.10480316,-0.32902625,-0.14670436,-0.15750256,-0.12573875,-0.63329399,-0.41740638,-0.02585992,0.08652756,0.12700565,0.25406593,-0.0402344,-0.12362762,0.11963841,0.05955869,0.0850887,-0.68839014,0.01497454,0.05383452,0.16045436,0.08961005,0.24617623,0.10502585,0.02502081,0.20817699,0.22475882,0.04609421,-0.02752769,0.12961295,0.20746073,0.13723138,PASSTHOUGHT
-0.06033517,-0.06401015,-0.29687917,0.14472201,-0.16172718,-0.22612303,-0.47766975,-0.47271624,-0.04751786,0.0521327,0.08892328,-0.34553367,-0.29958928,-0.21957147,-0.02216076,-0.36117038,-0.48262545,-0.3065075,-0.0765788,0.03631086,-0.00267122,-0.10759597,-0.33070031,-0.14874175,-0.15941674,-0.12680641,-0.63274902,-0.41647911,-0.02663709,0.08533961,0.12621279,0.25152168,-0.04283521,-0.12618753,0.11787349,0.05784955,0.0836126,-0.68767637,0.01279959,0.0513611,0.15928161,0.08778583,0.24536496,0.10200853,0.02365843,0.20719798,0.2232537,0.04511826,-0.02776939,0.12852119,0.20453914,0.13560857,PASSTHOUGHT
-0.05983981,-0.06470168,-0.29578468,0.14531238,-0.16131519,-0.22754721,-0.47871384,-0.4689936,-0.04752979,0.05185252,0.09146911,-0.34652683,-0.29812038,-0.22218311,-0.02497323,-0.363121,-0.48187354,-0.30714744,-0.0752933,0.03660541,-0.00293283,-0.11059339,-0.33237374,-0.15104316,-0.16193461,-0.12838431,-0.63220102,-0.41555789,-0.0278858,0.08423611,0.12550938,0.24876034,-0.0453968,-0.12888537,0.11563989,0.05550235,0.08163527,-0.68696296,0.00995278,0.04861611,0.15834688,0.08601704,0.24451092,0.09903721,0.02182016,0.20559236,0.2212753,0.04369011,-0.0289649,0.12683845,0.20153557,0.13413799,PASSTHOUGHT
-0.05928203,-0.06536857,-0.29458091,0.14599541,-0.16084103,-0.22919399,-0.47983262,-0.46520349,-0.047512,0.05135478,0.09377059,-0.34752843,-0.29666477,-0.22508368,-0.02816532,-0.36569843,-0.48112214,-0.30808312,-0.07419261,0.03701733,-0.00350445,-0.11379918,-0.33404908,-0.15356359,-0.16502331,-0.1304381,-0.63165015,-0.41463736,-0.02955505,0.0831807,0.12485792,0.2457687,-0.0479278,-0.13170408,0.11295736,0.05255814,0.07919813,-0.68624985,0.00646427,0.04561889,0.15759937,0.08426754,0.24360737,0.0960918,0.01951751,0.20337979,0.21887162,0.04185523,-0.03110312,0.12460612,0.19844732,0.13278726,PASSTHOUGHT
-0.0586489,-0.06599243,-0.29326859,0.14678141,-0.16029561,-0.23102906,-0.48101336,-0.46137923,-0.04746875,0.0506856,0.09587871,-0.34852111,-0.29521894,-0.22820753,-0.03169802,-0.36884105,-0.48036852,-0.3092761,-0.07324123,0.03753695,-0.00435913,-0.11721487,-0.3357282,-0.15625419,-0.16863824,-0.13292369,-0.63109696,-0.41371769,-0.03158404,0.08213316,0.12421559,0.24253227,-0.05044007,-0.1346276,0.10985486,0.04907117,0.07635748,-0.68553698,0.00238005,0.04238881,0.15698488,0.08250031,0.24264471,0.09314641,0.01677169,0.20059256,0.21610481,0.03967055,-0.0341427,0.12187616,0.19526893,0.13151692,PASSTHOUGHT
-0.0579261,-0.06655438,-0.29184479,0.14768118,-0.1596688,-0.23301207,-0.48223129,-0.45753765,-0.04740401,0.04990158,0.09785598,-0.34948575,-0.29377276,-0.23147872,-0.03551188,-0.3724677,-0.47961065,-0.3106707,-0.07240217,0.03815468,-0.00545357,-0.1208289,-0.33740777,-0.15905796,-0.17271076,-0.13577868,-0.63054198,-0.41279745,-0.03389346,0.08106112,0.12354792,0.23905049,-0.05294291,-0.13763216,0.10638271,0.04512303,0.07318871,-0.68482447,-0.00222148,0.03895526,0.15645397,0.0806864,0.24161977,0.0901809,0.01363144,0.19729209,0.21305871,0.03721425,-0.03799005,0.11872277,0.19199985,0.13028964,PASSTHOUGHT
-0.05709952,-0.06703635,-0.29030919,0.14870159,-0.15895255,-0.23510113,-0.48345676,-0.45368567,-0.04732599,0.04905813,0.09976597,-0.35040379,-0.29231223,-0.23481953,-0.0395398,-0.37648275,-0.47884566,-0.31220332,-0.07164599,0.0388574,-0.00674071,-0.12462419,-0.33908284,-0.16191693,-0.17716023,-0.13893156,-0.62998646,-0.41187266,-0.03639868,0.07993644,0.1228236,0.23532543,-0.05544504,-0.14069252,0.10260189,0.04080806,0.06977733,-0.68411231,-0.0072447,0.03534996,0.15596172,0.07880303,0.24053025,0.08717547,0.01016006,0.19355494,0.20982487,0.03457335,-0.04251945,0.11523159,0.18864067,0.12906775,PASSTHOUGHT
-0.05615653,-0.06742203,-0.28865954,0.14984903,-0.15813997,-0.2372538,-0.48465154,-0.44982255,-0.04724378,0.04821366,0.10167106,-0.35125732,-0.29082093,-0.23815393,-0.04370162,-0.38078126,-0.47807759,-0.31380224,-0.07094796,0.03963112,-0.00816436,-0.12857278,-0.34074432,-0.16477315,-0.18189175,-0.14230089,-0.6294319,-0.41094607,-0.03900876,0.07874171,0.12202142,0.23137198,-0.05795326,-0.14377905,0.09858547,0.03623573,0.06621777,-0.68340039,-0.01257337,0.03160904,0.15547197,0.07683794,0.23937874,0.08411832,0.00643987,0.18947537,0.20650399,0.03184398,-0.04756803,0.11149935,0.18519691,0.12781824,PASSTHOUGHT
-0.05508864,-0.06770107,-0.28689685,0.15111858,-0.15723331,-0.2394329,-0.48577824,-0.44593811,-0.04717015,0.04741956,0.10362568,-0.35203451,-0.28928894,-0.2414102,-0.04791044,-0.38525459,-0.47731212,-0.31539336,-0.07029597,0.04045926,-0.00966886,-0.13264126,-0.34238222,-0.1675759,-0.18680337,-0.14580074,-0.62888038,-0.41001901,-0.04163617,0.07746775,0.12112738,0.22721674,-0.06047112,-0.14686321,0.09441197,0.03152113,0.06260212,-0.68268883,-0.01808226,0.02777198,0.15495755,0.0747892,0.23817161,0.08100233,0.0025626,0.18515424,0.20319217,0.02912053,-0.0529518,0.10762814,0.18167783,0.12651265,PASSTHOUGHT
-0.05389017,-0.06786661,-0.28502148,0.152505,-0.15623534,-0.24160266,-0.48679477,-0.4420315,-0.04711746,0.04672211,0.1056753,-0.35272512,-0.2877053,-0.24452305,-0.05207575,-0.38979319,-0.47655675,-0.31690431,-0.06968276,0.04132393,-0.01119749,-0.13678899,-0.34398484,-0.17027906,-0.19178838,-0.14934343,-0.62833446,-0.40909821,-0.04419948,0.07611383,0.12013768,0.22289287,-0.06299999,-0.14991525,0.09016351,0.02678022,0.05902218,-0.68197751,-0.02363934,0.02387349,0.1544017,0.07266408,0.23691781,0.07782743,-0.00137269,0.18069877,0.199981,0.0264929,-0.05847519,0.10371993,0.1780961,0.12512781,PASSTHOUGHT
-0.05255864,-0.06791683,-0.283034,0.15399984,-0.15515268,-0.24373329,-0.48765901,-0.43810338,-0.04709499,0.04616289,0.10785609,-0.35332391,-0.28606328,-0.24743485,-0.05610396,-0.39429072,-0.4758206,-0.31826586,-0.06911048,0.042207,-0.01269111,-0.14096825,-0.34553871,-0.17284308,-0.19673584,-0.15284029,-0.62779701,-0.40819204,-0.0466238,0.07469237,0.11906233,0.21844907,-0.06553565,-0.15290387,0.08592694,0.02213059,0.05556463,-0.68126655,-0.02910585,0.01995015,0.15379919,0.07048044,0.23563302,0.07460436,-0.00525891,0.17622361,0.19695669,0.02404606,-0.06393174,0.09987769,0.17447032,0.12365053,PASSTHOUGHT
-0.05109682,-0.06785662,-0.28093824,0.15558779,-0.15399793,-0.24580033,-0.48833182,-0.43416047,-0.04710974,0.04577304,0.11019029,-0.3538312,-0.28436291,-0.25009692,-0.05990305,-0.39864698,-0.47511408,-0.31941587,-0.06858832,0.04309017,-0.01409634,-0.14512749,-0.34703115,-0.17523748,-0.20153478,-0.15620524,-0.627271,-0.40731022,-0.04884641,0.07322416,0.11792076,0.21394245,-0.06807026,-0.15579917,0.08178858,0.01768458,0.05230755,-0.68055582,-0.0343471,0.01603686,0.15315422,0.06826238,0.23433577,0.07135087,-0.00899229,0.17184111,0.19419283,0.02185259,-0.06912099,0.0961972,0.17082158,0.1220753,PASSTHOUGHT
-0.04951391,-0.0676975,-0.27874148,0.15724607,-0.15279017,-0.2477856,-0.4887816,-0.43022615,-0.04716628,0.04557468,0.11268605,-0.35425299,-0.28261298,-0.25247014,-0.0633855,-0.40277043,-0.47444773,-0.32029969,-0.06812882,0.04395685,-0.01536362,-0.14921084,-0.34845042,-0.17743939,-0.20607574,-0.15935615,-0.62675905,-0.40646321,-0.05081626,0.07173989,0.11674393,0.20944357,-0.07059076,-0.15857135,0.07783397,0.01354686,0.04931847,-0.67984539,-0.03923488,0.01216916,0.15247922,0.06604158,0.2330498,0.06809264,-0.01247306,0.16765964,0.19174874,0.01997204,-0.07385329,0.09276631,0.16717444,0.12040505,PASSTHOUGHT
-0.0478247,-0.06745771,-0.27645645,0.15894428,-0.1515547,-0.24967697,-0.48898616,-0.42633438,-0.04726391,0.04557694,0.11533585,-0.35460022,-0.28083202,-0.25452551,-0.06647071,-0.40657997,-0.4738313,-0.32087433,-0.06774712,0.04479098,-0.0164542,-0.15316404,-0.34978807,-0.17943475,-0.2102562,-0.1622186,-0.62626308,-0.40566123,-0.05249817,0.07027466,0.11556812,0.20502821,-0.07308119,-0.16119391,0.0741425,0.00980863,0.0466505,-0.67913526,-0.04365642,0.00837913,0.15179117,0.06385208,0.23179926,0.06485961,-0.01561554,0.16377619,0.18966602,0.01844613,-0.0779648,0.08965827,0.16355367,0.11864866,PASSTHOUGHT
-0.04605037,-0.06716087,-0.27410114,0.16064568,-0.15032141,-0.25146618,-0.48893398,-0.42253107,-0.0473969,0.04578096,0.11812002,-0.35488793,-0.27904612,-0.2562398,-0.06909069,-0.41000405,-0.47327214,-0.3211067,-0.06745652,0.04558052,-0.01733554,-0.15693225,-0.35103765,-0.18121476,-0.21397851,-0.1647236,-0.62578386,-0.40491292,-0.05386883,0.06886932,0.11443776,0.20077825,-0.07552061,-0.16364092,0.07079021,0.0065508,0.04434522,-0.67842537,-0.04751204,0.00469957,0.15111047,0.06172876,0.23061128,0.06168633,-0.01834581,0.16028032,0.18797107,0.01730215,-0.08131708,0.08693337,0.15998529,0.11682294,PASSTHOUGHT
-0.0442174,-0.06683543,-0.27170083,0.16230677,-0.149124,-0.25314912,-0.48862642,-0.41887397,-0.04755395,0.04617674,0.12100618,-0.35513365,-0.27728891,-0.25759792,-0.07119161,-0.41298243,-0.47277355,-0.32097596,-0.06726681,0.04631602,-0.01798676,-0.16046515,-0.35219648,-0.18277568,-0.21715543,-0.16681176,-0.62532055,-0.40422383,-0.05491851,0.0675659,0.11339947,0.1967756,-0.07788614,-0.16588961,0.06784505,0.00383808,0.04243137,-0.67771578,-0.05072321,0.00116135,0.15045679,0.05970471,0.22951183,0.05860873,-0.02061014,0.15724589,0.18667349,0.01655076,-0.08380829,0.08463467,0.15649319,0.1149477,PASSTHOUGHT
-0.04235765,-0.06651414,-0.26928997,0.16387722,-0.14799918,-0.25472441,-0.48808026,-0.41542956,-0.04772104,0.04674343,0.12395091,-0.3553566,-0.2755996,-0.2585915,-0.07273744,-0.41546673,-0.47233361,-0.32047403,-0.0671832,0.04699119,-0.01839962,-0.16371936,-0.3532663,-0.18411756,-0.21971259,-0.16843407,-0.62487054,-0.40359503,-0.05564949,0.06640474,0.11249839,0.19309883,-0.08015338,-0.16792111,0.06536528,0.00171787,0.04092485,-0.67700642,-0.05323454,-0.00220632,0.14984708,0.05780876,0.22852473,0.05565907,-0.02237732,0.15472935,0.18576698,0.01618699,-0.08537702,0.08278678,0.15309834,0.1130447,JUNK
-0.04050698,-0.06623206,-0.26691103,0.16530234,-0.14698531,-0.25619212,-0.48732802,-0.4122667,-0.04787986,0.04745204,0.12690374,-0.35557628,-0.27401873,-0.25921685,-0.07371079,-0.41742069,-0.47194389,-0.31960472,-0.06720266,0.04760394,-0.01857754,-0.16665938,-0.35425276,-0.18524262,-0.22159067,-0.1695534,-0.62442929,-0.40302187,-0.05607366,0.06542233,0.11177621,0.1898164,-0.08229721,-0.16972065,0.06339826,0.00021954,0.03982964,-0.67629737,-0.0550161,-0.00537405,0.14929353,0.05606226,0.22766928,0.05286673,-0.02363957,0.15276784,0.18523149,0.01619261,-0.0860031,0.0813966,0.14981766,0.11113649,JUNK
-0.03870406,-0.06602253,-0.26461327,0.16652806,-0.14611673,-0.25755155,-0.48641521,-0.4094508,-0.04800947,0.04826568,0.12980491,-0.35580894,-0.27258548,-0.25947532,-0.0741166,-0.41881919,-0.47158942,-0.31838375,-0.06731543,0.04815563,-0.01853736,-0.16926061,-0.35516456,-0.18615195,-0.22274849,-0.17014545,-0.62399054,-0.40249342,-0.05621051,0.06464856,0.11126767,0.18698494,-0.08429366,-0.17127767,0.0619784,-0.00064507,0.03914055,-0.67558855,-0.05606259,-0.00831607,0.14880213,0.05447878,0.226959,0.05025197,-0.02441365,0.15137967,0.18503737,0.01653907,-0.08570818,0.08045284,0.14666346,0.10924428,JUNK
-0.0369884,-0.06591707,-0.26245296,0.16750036,-0.14542483,-0.25880089,-0.48539788,-0.4070431,-0.04808934,0.04914882,0.13259901,-0.35606706,-0.2713328,-0.25936612,-0.07397264,-0.41964546,-0.47124901,-0.3168304,-0.06750246,0.04865492,-0.01829739,-0.17150366,-0.35601017,-0.18684247,-0.22315584,-0.17019376,-0.6235469,-0.40199226,-0.05607761,0.06411072,0.1110045,0.18465185,-0.08611681,-0.17258132,0.06113379,-0.00087305,0.03884877,-0.67487997,-0.05638285,-0.0110019,0.1483755,0.05306765,0.22640556,0.04783481,-0.02472998,0.15057246,0.18515348,0.01719712,-0.0845369,0.07993632,0.14364685,0.10739101,JUNK
-0.03539846,-0.06594331,-0.26048949,0.16816798,-0.14493619,-0.25993738,-0.48434216,-0.40509313,-0.04810004,0.05005688,0.13522694,-0.35635865,-0.27028787,-0.25889599,-0.07332006,-0.4198952,-0.4708969,-0.31497413,-0.06774052,0.04911062,-0.0178939,-0.17338482,-0.35680071,-0.18731216,-0.22280663,-0.16970016,-0.62309045,-0.40149564,-0.05569861,0.06382372,0.11100361,0.18284099,-0.08774591,-0.1736294,0.06087403,-0.00048382,0.03893681,-0.67417157,-0.0560136,-0.01340729,0.14800967,0.05182814,0.22601007,0.04562059,-0.02464689,0.15032704,0.18554138,0.01812873,-0.08257369,0.07981011,0.14077196,0.1055944,JUNK
-0.03396926,-0.06612213,-0.25878087,0.16848834,-0.14466904,-0.26095551,-0.48331565,-0.4036305,-0.04802246,0.05094836,0.13763525,-0.3566857,-0.26946682,-0.25807244,-0.0722115,-0.41957346,-0.47050509,-0.31284735,-0.06799999,0.04953607,-0.01736672,-0.17490847,-0.35754555,-0.18755625,-0.22171098,-0.16867748,-0.62261379,-0.40097722,-0.05509504,0.06379519,0.11127377,0.18156272,-0.08916268,-0.17442237,0.06119802,0.00049326,0.03938355,-0.67346334,-0.05500564,-0.01550936,0.14769822,0.05075407,0.22577001,0.04361055,-0.0242341,0.15061308,0.18616489,0.01929763,-0.07992058,0.08003047,0.13804044,0.10387068,JUNK
-0.03272964,-0.06646598,-0.25737929,0.16842996,-0.14463225,-0.26184914,-0.4823842,-0.40266451,-0.04783923,0.0517788,0.13977374,-0.35704547,-0.26887602,-0.25691053,-0.07071608,-0.41870061,-0.47004676,-0.31048959,-0.06825088,0.04994393,-0.01676579,-0.17609078,-0.3582525,-0.1875734,-0.21990398,-0.16715752,-0.62211114,-0.40040997,-0.05429212,0.06402069,0.11181019,0.18080334,-0.09035534,-0.1749689,0.0620852,0.00201004,0.04016051,-0.67275518,-0.05343073,-0.01729376,0.14743213,0.04983485,0.22567604,0.04179491,-0.02357748,0.15137962,0.18698569,0.02066406,-0.07670078,0.08054315,0.13544884,0.10223241,JUNK
-0.03169918,-0.06697707,-0.25632423,0.16797771,-0.14482376,-0.26260993,-0.48160261,-0.40217948,-0.04753246,0.05250889,0.14160174,-0.35742998,-0.26850957,-0.25543013,-0.06890874,-0.4173106,-0.46950006,-0.30794111,-0.06846184,0.05034781,-0.01614265,-0.17695527,-0.35892585,-0.18736385,-0.21743847,-0.16518591,-0.62157923,-0.39976937,-0.05331295,0.06448688,0.11259875,0.18053533,-0.09131751,-0.1752817,0.0635017,0.00400852,0.04123588,-0.67204702,-0.05137057,-0.01875198,0.14720374,0.04905667,0.22571406,0.04016127,-0.02276691,0.15256561,0.18797028,0.02219179,-0.07304224,0.08129141,0.13299188,0.10069119,JUNK
-0.03088482,-0.06764603,-0.25563452,0.16713788,-0.14522818,-0.26322863,-0.48100731,-0.40213183,-0.04708238,0.0531044,0.14308766,-0.35782617,-0.26835027,-0.25365949,-0.0668711,-0.41545188,-0.4688521,-0.30524251,-0.06860296,0.0507602,-0.0155506,-0.17753123,-0.35956293,-0.18693176,-0.21438648,-0.16282432,-0.62101871,-0.39903748,-0.05217973,0.0651721,0.11361615,0.18071474,-0.09204808,-0.17537817,0.06539894,0.0064196,0.04257422,-0.67133874,-0.04891482,-0.01988534,0.14701001,0.0484078,0.22586937,0.03869458,-0.02189162,0.15410158,0.18909018,0.02384727,-0.06907195,0.08221737,0.13066216,0.09925876,JUNK
-0.03027935,-0.06845061,-0.25530186,0.16594128,-0.14581653,-0.26369578,-0.48061091,-0.40245005,-0.04646623,0.05353629,0.1442093,-0.35821691,-0.2683703,-0.25163597,-0.06468576,-0.41319034,-0.46810246,-0.30243385,-0.068648,0.05119049,-0.01504442,-0.17785396,-0.36015406,-0.18628895,-0.21083982,-0.16015117,-0.62043434,-0.39820662,-0.05091568,0.06604621,0.11483086,0.18128732,-0.09255326,-0.17528124,0.06771198,0.00916293,0.04413629,-0.67063016,-0.04615912,-0.02070913,0.14685361,0.04787824,0.22612619,0.03737959,-0.02103749,0.15591057,0.19032209,0.02559863,-0.06491056,0.08326288,0.1284502,0.09794612,JUNK
-0.02985966,-0.06935851,-0.25528967,0.16444251,-0.14654993,-0.26400432,-0.48039761,-0.40304175,-0.04565659,0.05378086,0.14495423,-0.35858503,-0.26853645,-0.24940884,-0.06243417,-0.41061062,-0.46726587,-0.29955462,-0.06857762,0.05164259,-0.01467809,-0.17796157,-0.36068359,-0.18545857,-0.20690849,-0.15726095,-0.61983573,-0.39728248,-0.04954766,0.06707232,0.11620453,0.18218987,-0.0928455,-0.1750195,0.07036003,0.01214635,0.04587667,-0.66992116,-0.04320356,-0.02125292,0.14674488,0.04746045,0.22647008,0.03620369,-0.02028247,0.15790895,0.19164298,0.02741299,-0.06066896,0.0843707,0.12634476,0.09676532,JUNK
-0.02958583,-0.07032848,-0.25552788,0.16272052,-0.14737995,-0.26414961,-0.48032081,-0.40379244,-0.04461993,0.05382134,0.14532106,-0.35891333,-0.26881295,-0.24703732,-0.06018599,-0.40781274,-0.46637371,-0.29663989,-0.0683791,0.05211525,-0.01450162,-0.17789103,-0.36112779,-0.18447469,-0.20271342,-0.15425852,-0.61923671,-0.39628631,-0.0481046,0.06820943,0.11769637,0.18335725,-0.0929429,-0.17462493,0.0732509,0.01527244,0.0477463,-0.66921169,-0.04014549,-0.02156028,0.14670317,0.04715285,0.22689104,0.03516011,-0.01969088,0.16001387,0.19303355,0.0292584,-0.05644085,0.0854881,0.12433421,0.09572969,JUNK
-0.02940304,-0.07131198,-0.25591475,0.1608762,-0.14825091,-0.26413062,-0.48030141,-0.40457276,-0.04331609,0.0536484,0.14531656,-0.35918647,-0.26916352,-0.24459119,-0.05800093,-0.40491149,-0.46547326,-0.29371998,-0.0680475,0.05260135,-0.01456023,-0.17767735,-0.3614561,-0.18338394,-0.19838458,-0.15125713,-0.61865473,-0.39525557,-0.04662019,0.06941408,0.11926437,0.18472621,-0.09286877,-0.1741323,0.07628239,0.01843891,0.049694,-0.6685015,-0.03707802,-0.02168944,0.1467562,0.04695993,0.22738388,0.03424897,-0.01931047,0.162145,0.19447432,0.0311011,-0.05230206,0.0865667,0.12240535,0.09485403,JUNK
-0.02924287,-0.07225811,-0.25631985,0.1590265,-0.14910504,-0.263953,-0.48023438,-0.40524709,-0.0417002,0.05325538,0.14495303,-0.35939404,-0.26955804,-0.24215251,-0.05592898,-0.40203562,-0.46462533,-0.29082271,-0.06758817,0.05308557,-0.01489744,-0.17735443,-0.36163527,-0.18224838,-0.19406161,-0.14837779,-0.61810941,-0.39424253,-0.04513744,0.0706385,0.12086424,0.18623683,-0.09265105,-0.17358106,0.07934073,0.02153561,0.05166248,-0.66779047,-0.03409373,-0.02171503,0.14693758,0.0468885,0.22794856,0.03347597,-0.01917691,0.16422026,0.19593942,0.03290004,-0.04831761,0.0875591,0.12054166,0.09415247,JUNK
-0.02902765,-0.07311709,-0.25659266,0.15729761,-0.14988558,-0.26362759,-0.47999138,-0.4056797,-0.03972533,0.05264652,0.14425407,-0.35953027,-0.26997358,-0.23980352,-0.05399929,-0.39931735,-0.46389958,-0.2879653,-0.06701295,0.05355025,-0.01554182,-0.17694679,-0.36162898,-0.1811384,-0.18987687,-0.14573444,-0.61762053,-0.39331108,-0.04370011,0.07184015,0.12245877,0.18784487,-0.09231614,-0.17300637,0.08231435,0.02446035,0.05359673,-0.66707861,-0.0312698,-0.02171669,0.1472874,0.04695392,0.22859424,0.03286084,-0.01930115,0.16617167,0.19740234,0.03461519,-0.04452746,0.08842831,0.11872802,0.09364195,JUNK
-0.0286767,-0.07384571,-0.25657213,0.15581454,-0.15054305,-0.26317295,-0.47943562,-0.40574256,-0.03734706,0.05182535,0.1432451,-0.35959637,-0.27039951,-0.23763324,-0.05222855,-0.39689064,-0.46336809,-0.28516132,-0.06634364,0.05397099,-0.01651983,-0.1764766,-0.36140361,-0.18013507,-0.18596047,-0.14343569,-0.61720604,-0.39253137,-0.04236147,0.07297632,0.12401085,0.18951231,-0.0918918,-0.17244551,0.08508834,0.02711044,0.05543971,-0.6663658,-0.0286802,-0.02178333,0.14784394,0.04716928,0.22933309,0.03242565,-0.01968616,0.16793242,0.19882607,0.03619764,-0.04096992,0.08913679,0.11694518,0.093335,JUNK
